listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year
24541899,Clean and Comfortable Place to Rest in NYC!,Private Room,Mike,22/06/2019,100,"Manhattan, Harlem",2019
24541992,Quaint Studio in FiDi by Sonder,Entire Home/Apt,Sonder,05/05/2019,175,"Manhattan, Financial District",2019
24543645,The oriental room in Greenpoint mins to Manhattan,Private Room,Jimmy,29/06/2019,112,"Brooklyn, Greenpoint",2019
24545438,Private Room with En-Suite in Brooklyn Brownstone,Private Room,Ian,24/06/2019,70,"Brooklyn, Crown Heights",2019
24553891,Enjoy all of Manhattan. Big Apple! A Mini-MOMA!,Entire Home/Apt,Shannon,24/04/2019,75,"Manhattan, Harlem",2019
24556525,Sunny Artist's Bedroom in Bushwick.,Private Room,Teddy,31/03/2019,50,"Brooklyn, Bushwick",2019
24556756,Anita’s Funky Master Bedroom on Ocean Parkway,Private Room,Anita,05/07/2019,62,"Brooklyn, Kensington",2019
24558491,"Sunny private room in Red Hook, Brooklyn",Private Room,Cristina,08/06/2019,52,"Brooklyn, Red Hook",2019
24559347,Spacious and bright bedroom,Private Room,Guilda,09/01/2019,45,"Manhattan, Washington Heights",2019
24560314,Comfortable & Cozy Times Square Apt,Entire Home/Apt,Ben,21/04/2019,160,"Manhattan, Hell's Kitchen",2019
24560351,Brooklyn Apartment with Jaw-Dropping Rooftop,Entire Home/Apt,Molly,13/06/2019,162,"Brooklyn, Clinton Hill",2019
24560488,Heart of Soho! Cute studio with clean finishes!,Entire Home/Apt,Ross,01/07/2019,205,"Manhattan, SoHo",2019
24561950,Modern Apartment with wall-size windows,Entire Home/Apt,Van,06/05/2019,61,"Brooklyn, Flatbush",2019
24562197,Cozy room in 2bd apartment in UES,Private Room,Ameer,22/06/2019,75,"Manhattan, Upper East Side",2019
24562495,summer(A套房私享一层closed to JFK&LGA&Citi Field#parking,Private Room,Chang,07/07/2019,79,"Queens, Fresh Meadows",2019
24565942,"Nice, cozy and fresh shared male room on Manhattan",Shared Room,Max,10/04/2019,32,"Manhattan, Lower East Side",2019
24569072,Chateau Le Hamilton Heights,Entire Home/Apt,Benjamin,02/04/2019,119,"Manhattan, Harlem",2019
24572398,"Sunny, Modern and Trendy Getaway Spot",Entire Home/Apt,Kirac,20/05/2019,150,"Brooklyn, Williamsburg",2019
24573069,Quiet apt in the middle of St Marks (East Village),Entire Home/Apt,Ahmad,16/06/2019,129,"Manhattan, East Village",2019
24573377,Inexpensive Private Room with NYC / SIUH Access #1,Private Room,Amarjit S,10/06/2019,35,"Staten Island, Arrochar",2019
24574987,Sunny bedroom at the heart of Harlem,Private Room,Rebeca,29/06/2019,51,"Manhattan, East Harlem",2019
24575718,"15 min to NYC, beautiful bedroom 5 mins from LGA",Private Room,Pamela,04/01/2019,78,"Queens, East Elmhurst",2019
24580806,"Angie Suite  in the Heights
Se habla Español",Private Room,Angie,07/06/2019,75,"Manhattan, Washington Heights",2019
24580838,Sunlit and Plant filled Williamsburg Railroad Apt,Entire Home/Apt,Pia,28/05/2019,128,"Brooklyn, Williamsburg",2019
24580943,"Sisters Suite in theHeights
Se habla Español",Private Room,Angie,25/06/2019,160,"Manhattan, Washington Heights",2019
24583029,"Cosy,Elegant 1 Bedroom Apartment in heart of UES!",Entire Home/Apt,C-Van,15/06/2019,199,"Manhattan, Upper East Side",2019
24583519,Wild West Retreat in The Heart of Brooklyn,Private Room,Izaac,25/06/2019,100,"Brooklyn, Bedford-Stuyvesant",2019
24583645,"Best Location, Cozy Modern Room in Midtown",Entire Home/Apt,Gareth,30/06/2019,170,"Manhattan, Midtown",2019
24588491,"Brooklyn, New York",Entire Home/Apt,Felicia,20/06/2019,99,"Brooklyn, Bedford-Stuyvesant",2019
24592583,In the heart of the West Village- cute apartment!,Entire Home/Apt,Jennifer,06/07/2019,175,"Manhattan, West Village",2019
24593351,Beautiful Gut Renovated NYC 1 Bedroom LOFT,Entire Home/Apt,Rachael,30/06/2019,400,"Manhattan, Midtown",2019
24594184,"Cozy Mott Haven-Steps from Subway, Total Privacy",Entire Home/Apt,Samuel,02/07/2019,125,"Bronx, Mott Haven",2019
24594587,Great Small Room 15 Minutes From Time Square,Private Room,Emad,07/07/2019,75,"Manhattan, Harlem",2019
24596296,Cozy Bed-Stuy Getaway!,Private Room,Karli,16/03/2019,46,"Brooklyn, Bedford-Stuyvesant",2019
24599215,3 bedrooms 2 baths Brooklyn Home 15m to Manhattan!,Entire Home/Apt,Shirley,24/06/2019,240,"Brooklyn, Bushwick",2019
24599452,ELEXEY'S COMFORT.,Private Room,Michelle,24/06/2019,50,"Queens, St. Albans",2019
24601752,"Heaven in New York, Natural Room",Private Room,Cynthia,20/05/2019,75,"Bronx, Edenwald",2019
24604281,THE COOLEST BEDROOM/APARTMENT IN HARLEM.,Private Room,Maxime C And Winie C,13/06/2019,80,"Manhattan, Harlem",2019
24606241,Sunny & Beautiful 1br apt in heart of Lower East.,Entire Home/Apt,Janey,02/07/2019,150,"Manhattan, Lower East Side",2019
24606641,Classy Antique Private Bedroom 20-minutes to Ferry,Private Room,Thelma,01/07/2019,79,"Staten Island, Randall Manor",2019
24607287,Spacious sunlit room in Astoria,Private Room,Lucy,01/01/2019,60,"Queens, Ditmars Steinway",2019
24607535,Heart of long island City,Private Room,Amira,06/07/2019,85,"Queens, Long Island City",2019
24607763,Cozy home,Entire Home/Apt,Freddy,01/07/2019,200,"Brooklyn, Midwood",2019
24608095,Clean and charming room for rent.,Private Room,Nicole,24/05/2019,40,"Queens, Rego Park",2019
24608893,Huge light filled bedroom in trendy Williamsburg,Private Room,Samia,17/06/2019,89,"Brooklyn, Williamsburg",2019
24609263,Beautiful 2bdr apt in Brooklyn near to everything.,Entire Home/Apt,Anna,02/06/2019,135,"Brooklyn, Fort Hamilton",2019
24609530,Modern and spacious 2 bedroom in Manhattan,Entire Home/Apt,Erika,25/05/2019,260,"Manhattan, East Village",2019
24611661,BEAUTIFUL GREAT BEDROOM IN HARLEM,Private Room,Maxime C And Winie C,26/06/2019,80,"Manhattan, Harlem",2019
24614703,Charming Cozy 1 bed-room in the heart of Bed-Stuy,Entire Home/Apt,Betty,08/06/2019,130,"Brooklyn, Bedford-Stuyvesant",2019
24620408,"Perfect Location, surrounded with all your need",Entire Home/Apt,Night,23/06/2019,200,"Queens, Ridgewood",2019
24621401,Charming Art Deco Apartment on Central Park,Entire Home/Apt,Tony,30/06/2019,139,"Manhattan, Upper West Side",2019
24622596,Two Bridges Private Escape,Private Room,Marcel,31/03/2019,59,"Manhattan, Lower East Side",2019
24624154,1 Bedroom Cozy Apartment,Entire Home/Apt,Maria,11/02/2019,75,"Staten Island, Great Kills",2019
24624171,Bushwick Brooklyn Private Apartment 15min. To NYC!,Entire Home/Apt,Kamaran,01/07/2019,159,"Brooklyn, Bedford-Stuyvesant",2019
24626621,STUDIO.STYLE.BEDROOM+PRIVATE.BATHROOM+TOP.LOCATION,Private Room,Mateo,04/07/2019,99,"Brooklyn, Crown Heights",2019
24627128,Little Secret,Private Room,Thomas,07/07/2019,112,"Manhattan, Upper West Side",2019
24628788,White Cozy Studio Apartment in Brooklyn,Entire Home/Apt,Daria,24/06/2019,85,"Brooklyn, Midwood",2019
24629029,Cozy Astoria Room in 2br Apartment- Artists Space,Private Room,Serdar,04/07/2019,55,"Queens, Ditmars Steinway",2019
24629830,Astoria- Boho style bedroom with skylight,Private Room,Karina,24/06/2019,80,"Queens, Ditmars Steinway",2019
24630495,"Beautiful, spacious Upper West Side 1Br apartment",Entire Home/Apt,Gal,16/06/2019,180,"Manhattan, Upper West Side",2019
24632399,New*full floor 3BR2bath SPACIOUS FAMILY WELCOME*,Entire Home/Apt,Kj,19/06/2019,415,"Manhattan, Hell's Kitchen",2019
24632456,Beach Break - Your Rockaway Home by the Sea,Entire Home/Apt,Riva,01/07/2019,275,"Queens, Rockaway Beach",2019
24632516,Quiet Sunlit Bedroom w/ Private Bath in Brooklyn,Private Room,Elissa,04/07/2019,115,"Brooklyn, Bushwick",2019
24632590,"Apt near ferry,verrazano brdg, RUMC,buses NYC wifi",Entire Home/Apt,Mostafa,23/06/2019,199,"Staten Island, Tompkinsville",2019
24632914,The Avalon,Private Room,Joslyn And Pansy,02/01/2019,120,"Brooklyn, Brownsville",2019
24633539,Private East Village Room With Great Light/Views,Private Room,Kara,13/06/2019,60,"Manhattan, East Village",2019
24633702,Midwood townhouse,Private Room,David,27/05/2019,58,"Brooklyn, Midwood",2019
24634657,Convenient and Relaxing,Private Room,Howard,21/06/2019,45,"Queens, Ridgewood",2019
24635095,Traditional and cozy private room in best location,Private Room,Andres,01/07/2019,110,"Manhattan, Hell's Kitchen",2019
24635562,"SUNNY HOMY ROOM CLOSE TO MANHATTAN,LGA/JFK AIRPORT",Private Room,Miss. G.,23/06/2019,60,"Queens, Ditmars Steinway",2019
24645220,Private bedroom in two bedroom apartment Brooklyn,Private Room,Toun,03/06/2019,62,"Brooklyn, Crown Heights",2019
24649878,NEAR COLUMBIA PRESBYTERIAN HOSP Students/Visitors,Private Room,Juliana,19/05/2019,50,"Manhattan, Washington Heights",2019
24650448,Astoria bedroom with personality,Private Room,Alexandria,25/06/2019,52,"Queens, Astoria",2019
24652644,Comfy Cozy - 12 Minutes from Manhattan,Entire Home/Apt,Raisa,01/01/2019,100,"Queens, Woodside",2019
24652832,Bushwick Brownstone Penthouse,Entire Home/Apt,Dustin,20/06/2019,160,"Brooklyn, Bushwick",2019
24653285,"Location, Location, Location! & A/C! :)",Private Room,Donna,10/06/2019,65,"Brooklyn, Crown Heights",2019
24653322,Cozy Ridgewood Apartment,Entire Home/Apt,Lynn,01/01/2019,115,"Queens, Ridgewood",2019
24654607,The East Village Home: The Cabin Room,Private Room,Roni,22/06/2019,95,"Manhattan, East Village",2019
24655093,Historic Harlem Townhome,Entire Home/Apt,Karen,30/04/2019,300,"Manhattan, Harlem",2019
24655787,NYC: Across from Central Park,Private Room,David,23/06/2019,69,"Manhattan, East Harlem",2019
24656086,Private 2 BR Mid-Century Modern Apt,Entire Home/Apt,Muneeba,23/06/2019,169,"Brooklyn, Sunset Park",2019
24656108,Charming 2 Bedroom in the Heart of Williamsburg,Entire Home/Apt,Daniel,02/07/2019,134,"Brooklyn, Williamsburg",2019
24656571,Shared Apartment 1 stop from Manhattan,Shared Room,Taylor,16/05/2019,35,"Queens, Long Island City",2019
24656728,Private room 1 block from Times Square/City Center,Private Room,Bryan,07/06/2019,120,"Manhattan, Hell's Kitchen",2019
24656865,"Comfortable Simplistic, 8th Av walk to destination",Entire Home/Apt,Jazmin,23/06/2019,140,"Manhattan, Harlem",2019
24659224,Private bed & bath in gorgeous midtown apartment,Private Room,David,27/06/2019,139,"Manhattan, Hell's Kitchen",2019
24659877,Nice home in awesome Location,Private Room,Andrea,15/06/2019,80,"Manhattan, Upper West Side",2019
24670583,Lovely Shared Space in the Bronx,Shared Room,Luis,23/06/2019,40,"Bronx, Clason Point",2019
24670846,Brooklyn Home By The Pier,Entire Home/Apt,Karen,30/06/2019,91,"Brooklyn, Canarsie",2019
24670932,"Sunny, Spacious, & Clean East Village One-Bedroom!",Entire Home/Apt,Marie,02/07/2019,295,"Manhattan, East Village",2019
24673382,New York Home with a View,Private Room,Fatimatou,29/05/2019,76,"Manhattan, East Harlem",2019
24673759,Williamsburg Pad,Entire Home/Apt,Vincent,06/06/2019,400,"Brooklyn, Williamsburg",2019
24674269,Brooklyn sleepytime art studio,Private Room,Benjamin,28/06/2019,48,"Brooklyn, Bedford-Stuyvesant",2019
24677673,"Large, Private, Sunny Room 8 min to Subway -Harlem",Private Room,Karen,18/06/2019,65,"Manhattan, East Harlem",2019
24677926,Stylish & Tranquil East Village Three Bedroom,Entire Home/Apt,Eric,17/05/2019,650,"Manhattan, East Village",2019
24692025,Hermoso Penthouse con terraza privada.,Private Room,Any,17/06/2019,55,"Queens, Woodside",2019
24693488,Quiet cave crash spot (check in is at 10pm.),Shared Room,Tyni,23/06/2019,44,"Manhattan, Harlem",2019
24694397,"Two Bedroom Apartment in Ridgewood, near the train",Entire Home/Apt,Andrew,31/05/2019,200,"Queens, Ridgewood",2019
24694832,Gorgeous apartment in Brooklyn,Entire Home/Apt,Rochi,07/07/2019,150,"Brooklyn, Crown Heights",2019
24695406,Spacious Private Basement Apartment,Entire Home/Apt,Michael,19/06/2019,100,"Bronx, Wakefield",2019
24699301,NYC HUB HOME: Train @ 900ft; midtown 30min!,Entire Home/Apt,Jeff,05/05/2019,128,"Queens, Jamaica",2019
24699402,9th Ave Apartment in the heart of Manhattan NYC!,Entire Home/Apt,Clark,03/07/2019,200,"Manhattan, Hell's Kitchen",2019
24699629,Brooklyn Leisure Lounge,Entire Home/Apt,Matthew,16/06/2019,190,"Brooklyn, Bushwick",2019
24699739,Sunny Room in Park Slope,Private Room,Jason,10/05/2019,40,"Brooklyn, South Slope",2019
24700123,BRIGHT PRIVATE BEDROOM,Private Room,Lolita,16/06/2019,59,"Queens, Astoria",2019
24700856,Flatbush pad Sleeps 6 MANHATTAN 30 min Away!,Entire Home/Apt,Alejandro,25/04/2019,599,"Brooklyn, Flatbush",2019
24700919,TIGER’S REST,Entire Home/Apt,Maria,24/06/2019,125,"Brooklyn, Bushwick",2019
24700984,Contemporary Home in the Heart of Bed-Stuy,Entire Home/Apt,Elissa,30/01/2019,115,"Brooklyn, Bedford-Stuyvesant",2019
24712037,Stylish Design Apartment in the Heart of Brooklyn,Entire Home/Apt,Celia,31/05/2019,198,"Brooklyn, Bedford-Stuyvesant",2019
24713329,Cozy Hidden Gem Near All,Entire Home/Apt,Sam,13/06/2019,78,"Brooklyn, Prospect-Lefferts Gardens",2019
24714137,Heart of Lower East Side,Entire Home/Apt,Vito & Miriam,05/07/2019,160,"Manhattan, Lower East Side",2019
24714364,Brooklyn — The Perfect Air BnB Experience,Private Room,Jason,12/05/2019,90,"Brooklyn, Bushwick",2019
24715620,Room B Close to NYU Langone H/Metro station,Private Room,Jason,28/05/2019,43,"Brooklyn, Sunset Park",2019
24715821,Cozy and clean private room in  East Williamsburg,Private Room,Gabriel,16/03/2019,60,"Brooklyn, Williamsburg",2019
24716751,A plus,Private Room,Ron,01/07/2019,57,"Manhattan, Harlem",2019
24717470,Amazing Studio at the Time Square/52B,Entire Home/Apt,Irina,30/06/2019,120,"Manhattan, Hell's Kitchen",2019
24719244,Fort Greene Brownstone Apartment for 6,Entire Home/Apt,Deborah,27/05/2019,200,"Brooklyn, Fort Greene",2019
24725794,"Cozy Basement Studio in the Heart of Harlem, NYC",Entire Home/Apt,Brayan,23/06/2019,92,"Manhattan, Harlem",2019
24727443,Charming Newly Renovated West Village Apartment,Entire Home/Apt,Leah,01/07/2019,200,"Manhattan, Greenwich Village",2019
24729353,Private Cozy Room on Thompson Street,Private Room,Mickael,23/06/2019,89,"Manhattan, Greenwich Village",2019
24730752,MiniArtHotel|CentralParkUESManhattan|SingleCouple,Private Room,Ying,14/06/2019,95,"Manhattan, Upper East Side",2019
24731641,SEMI STUDIO IN 2bdrm apt PRIVATE Bath,Private Room,Mike&Mavi,01/06/2019,80,"Manhattan, Harlem",2019
24732229,"HUGE 1,000 Sq Foot Apt in MANHATTAN by 1 train!!",Entire Home/Apt,Pooja,04/07/2019,235,"Manhattan, Washington Heights",2019
24733112,Large 2B/2B with Stunning Views & Balcony,Entire Home/Apt,Jasmine,04/07/2019,400,"Manhattan, Upper West Side",2019
24733275,Financial District  Private Room,Private Room,Ned,01/07/2019,130,"Manhattan, Financial District",2019
24734527,West Village 2 Bedroom with Private Roof Deck!,Entire Home/Apt,Alan,29/06/2019,125,"Manhattan, West Village",2019
24735722,"Small Private Room # 1, single / Twin  bed.",Private Room,Masud,01/05/2019,35,"Brooklyn, Cypress Hills",2019
24736896,Cozy private bedroom downtown,Private Room,Henry D,21/06/2019,97,"Manhattan, Two Bridges",2019
24737425,Charming Lux. 1 bedroom in Williamsburg,Entire Home/Apt,Samantha,23/06/2019,225,"Brooklyn, Williamsburg",2019
24743196,"Private, Cozy & Fully Equipped Room /20 min to NYC",Private Room,Eliana,25/06/2019,80,"Queens, Ridgewood",2019
24748233,Spacious Modern Studio near Gramercy & Mad Sq Park,Entire Home/Apt,Ben,03/06/2019,175,"Manhattan, Kips Bay",2019
24749018,Brand new 2-bed in luxury full-service building,Entire Home/Apt,Sorel,21/05/2019,250,"Brooklyn, Downtown Brooklyn",2019
24750019,X-Large 1 Bedroom on McCarren Park,Entire Home/Apt,Joshua,16/06/2019,135,"Brooklyn, Greenpoint",2019
24751067,"Spacious, Sunny, Exposed Brick Near Columbia Univ!",Private Room,Ito,20/05/2019,59,"Manhattan, Washington Heights",2019
24751420,Cozy and Spacious Studio in Columbus Circle,Entire Home/Apt,Joshua,01/07/2019,180,"Manhattan, Hell's Kitchen",2019
24752128,Cozy two bedroom apartment in the Upper East Side,Entire Home/Apt,Alexandra,14/06/2019,170,"Manhattan, Upper East Side",2019
24752747,Sonder | Hanover Square | Simple 1BR + Rooftop,Entire Home/Apt,Sonder,01/04/2019,182,"Manhattan, Financial District",2019
24753221,Rare gem of an apartment in NYC.  So Spacious!,Private Room,Aaron,19/06/2019,65,"Manhattan, Washington Heights",2019
24754074,"Luxury Brooklyn brownstone, modern with backyard",Entire Home/Apt,Andy,01/01/2019,450,"Brooklyn, Bedford-Stuyvesant",2019
24754245,Private room with lots of surprise,Private Room,Howard,23/06/2019,42,"Queens, Ridgewood",2019
24754459,Spacious Bedroom in Unique Williamsburg,Private Room,Alessandra,30/06/2019,79,"Brooklyn, Williamsburg",2019
24754942,Cozy apt in vibrant Brooklyn neighborhood,Entire Home/Apt,Maria,10/02/2019,80,"Brooklyn, Prospect-Lefferts Gardens",2019
24755230,West Village Walk-Up.,Entire Home/Apt,Jacqueline,20/03/2019,165,"Manhattan, West Village",2019
24756139,Cool and cozy in Brooklyn,Private Room,Aleksandra,23/06/2019,50,"Brooklyn, Prospect-Lefferts Gardens",2019
24756679,Light-Filled Studio Across From Prospect Park,Entire Home/Apt,Erica,30/06/2019,128,"Brooklyn, Prospect Heights",2019
24757612,Full apartment in Harlem,Entire Home/Apt,Anwar,02/06/2019,122,"Manhattan, Harlem",2019
24757844,Sunlit Room with Kitchen near Manhattan and LGA,Private Room,Shoshana,19/06/2019,46,"Queens, Woodside",2019
24757985,Cozy apartment perfect for families with kids,Entire Home/Apt,Kalani,13/01/2019,150,"Queens, Glendale",2019
24758664,Dekalb Ave. #1L,Entire Home/Apt,Dena,29/06/2019,105,"Brooklyn, Bushwick",2019
24760489,"Budget Friendly, Spacious Place 10 min to NYC",Private Room,Andrew,11/06/2019,61,"Brooklyn, Greenpoint",2019
24765844,✴SPACIOUS HOMEY✴ 2 BD Sleeps 6! Brooklyn NY,Entire Home/Apt,Anthony,02/07/2019,170,"Brooklyn, Williamsburg",2019
24772376,Cozy private room  in Astoria,Private Room,Deniz,04/06/2019,85,"Queens, Ditmars Steinway",2019
24772896,Quaint SoHo Home Away From Home in The Big Apple!,Entire Home/Apt,Sue,26/06/2019,210,"Manhattan, SoHo",2019
24774169,"1 Bedroom in Affluent, Serene Bronx Neighborhood",Private Room,Rilen,07/07/2019,50,"Bronx, Fieldston",2019
24776834,Stylish NYC Art Loft #2,Private Room,Dave,01/07/2019,80,"Manhattan, East Harlem",2019
24777535,Sunny Space in Sunnyside - 15 min to Times Square.,Private Room,Shaina,04/01/2019,50,"Queens, Sunnyside",2019
24778075,Luxury Room in Peaceful Area 25 min to Time Square,Private Room,May,30/06/2019,50,"Queens, Forest Hills",2019
24779801,Cozy large studio in a heart of West Village,Entire Home/Apt,Janna,04/07/2019,147,"Manhattan, Greenwich Village",2019
24782427,Speakeasy Inn Bushwick Four,Private Room,Cristiano,19/06/2019,70,"Brooklyn, Bushwick",2019
24792114,Sunny apartment,Private Room,Juliana,17/06/2019,55,"Queens, Sunnyside",2019
24793502,Conveniently located to  manhattan,Private Room,Edwin,12/06/2019,50,"Bronx, Throgs Neck",2019
24795553,Posh Alcove Studio: Everything You Need For NYC!,Entire Home/Apt,Isabel,05/07/2019,200,"Manhattan, Kips Bay",2019
24798693,Spacious  and Bright Studio in Hell’s Kitchen,Entire Home/Apt,Petr,08/06/2019,190,"Manhattan, Hell's Kitchen",2019
24798903,Greenhouse APT,Entire Home/Apt,Jery & Dave,15/01/2019,200,"Brooklyn, Williamsburg",2019
24799437,Private Bedroom in Bushwick / Myrtle-Wyckoff L & M,Private Room,Dmitry,19/05/2019,49,"Brooklyn, Bushwick",2019
24799552,Lovely & Sunny 2 Bedroom Home,Entire Home/Apt,Diego,01/06/2019,119,"Brooklyn, Greenpoint",2019
24804386,Sunny NYC Studio steps from Central Park,Entire Home/Apt,Erin,31/03/2019,150,"Manhattan, Upper West Side",2019
24805086,Pleasant Place JFK Private Housings Complex,Private Room,Dean&Paula,26/06/2019,60,"Queens, Springfield Gardens",2019
